id,name,Result
48,contemporary art,is found in movements table
48,3315,is added in human_movement table
48,3315,is found in human_movement table
56,feminist art,is found in movements table
56,3315,is added in human_movement table
56,3315,is found in human_movement table
8,pop art,is found in movements table
8,3315,is added in human_movement table
8,3315,is found in human_movement table
5853,Hans Thoma,✅ Found to fetch entity
11,Symbolism,is found in movements table
11,5853,is added in human_movement table
11,5853,is found in human_movement table
7838,Étienne-Jules Marey,✅ Found to fetch entity
7919,William Kentridge,✅ Found to fetch entity
46469,Clive Barker,✅ Found to fetch entity
1133,Larry Clark,✅ Found to fetch entity
1145,Francesco Clemente,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,1145,is added in human_movement table
48,1145,is found in human_movement table
1247,Joseph Cornell,✅ Found to fetch entity
4037,Paula Modersohn-Becker,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,4037,is added in human_movement table
7,4037,is found in human_movement table
4688,Gio Ponti,✅ Found to fetch entity
149,rationalism,is added movements table
149,rationalism,is found in movements table
149,4688,is added in human_movement table
149,4688,is found in human_movement table
150,Rationalism of Lake Como,is added movements table
150,Rationalism of Lake Como,is found in movements table
150,4688,is added in human_movement table
150,4688,is found in human_movement table
4929,Bridget Riley,✅ Found to fetch entity
63,op art,is found in movements table
63,4929,is added in human_movement table
63,4929,is found in human_movement table
48,contemporary art,is found in movements table
48,4929,is added in human_movement table
48,4929,is found in human_movement table
10,modern art,is found in movements table
10,4929,is added in human_movement table
10,4929,is found in human_movement table
5318,André Dunoyer de Segonzac,✅ Found to fetch entity
5414,Walter Richard Sickert,✅ Found to fetch entity
4,Post-impressionism,is found in movements table
4,5414,is added in human_movement table
4,5414,is found in human_movement table
7113,Eduardo Galeano,✅ Found to fetch entity
7545,Tracey Emin,✅ Found to fetch entity
138,Young British Artists,is found in movements table
138,7545,is added in human_movement table
138,7545,is found in human_movement table
12340,Michel Leiris,✅ Found to fetch entity
3,Surrealism,is found in movements table
3,12340,is added in human_movement table
3,12340,is found in human_movement table
1052,César (César Baldaccini),✅ Found to fetch entity
55,Nouveau réalisme,is found in movements table
55,1052,is added in human_movement table
55,1052,is found in human_movement table
1671,Charles Eames,✅ Found to fetch entity
21,Catalan modernism,is found in movements table
21,1671,is added in human_movement table
21,1671,is found in human_movement table
1756,Elliott Erwitt,✅ Found to fetch entity
1974,Helen Frankenthaler,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,1974,is added in human_movement table
87,1974,is found in human_movement table
27,Color Field,is found in movements table
27,1974,is added in human_movement table
27,1974,is found in human_movement table
3389,Mikhail Larionov,✅ Found to fetch entity
15,Neo-impressionism,is found in movements table
15,3389,is added in human_movement table
15,3389,is found in human_movement table
108,Rayonism,is found in movements table
108,3389,is added in human_movement table
108,3389,is found in human_movement table
4163,Bruno Munari,✅ Found to fetch entity
44,Futurism,is found in movements table
44,4163,is added in human_movement table
44,4163,is found in human_movement table
151,concrete art,is added movements table
151,concrete art,is found in movements table
151,4163,is added in human_movement table
151,4163,is found in human_movement table
5103,Eero Saarinen,✅ Found to fetch entity
6,modernism,is found in movements table
6,5103,is added in human_movement table
6,5103,is found in human_movement table
5469,Max Slevogt,✅ Found to fetch entity
13,Impressionism,is found in movements table
13,5469,is added in human_movement table
13,5469,is found in human_movement table
6432,Wols (A. O. Wolfgang Schulze),✅ Found to fetch entity
64,abstract art,is found in movements table
64,6432,is added in human_movement table
64,6432,is found in human_movement table
304,John Baldessari,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,304,is added in human_movement table
48,304,is found in human_movement table
958,Josef Capek,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,958,is added in human_movement table
7,958,is found in human_movement table
1,Cubism,is found in movements table
1,958,is added in human_movement table
1,958,is found in human_movement table
2059,Akseli Gallen-Kallela,✅ Found to fetch entity
16,Romanticism,is found in movements table
16,2059,is added in human_movement table
16,2059,is found in human_movement table
11,Symbolism,is found in movements table
11,2059,is added in human_movement table
11,2059,is found in human_movement table
152,romantic nationalism,is added movements table
152,romantic nationalism,is found in movements table
152,2059,is added in human_movement table
152,2059,is found in human_movement table
4533,Max Pechstein,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,4533,is added in human_movement table
7,4533,is found in human_movement table
5715,Josef Sudek,✅ Found to fetch entity
5723,Louis Sullivan,✅ Found to fetch entity
153,Chicago School,is added movements table
153,Chicago School,is found in movements table
153,5723,is added in human_movement table
153,5723,is found in human_movement table
5889,Mark Tobey,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,5889,is added in human_movement table
87,5889,is found in human_movement table
6633,Ilya Kabakov,✅ Found to fetch entity
64,abstract art,is found in movements table
64,6633,is added in human_movement table
64,6633,is found in human_movement table
6968,Santiago Calatrava,✅ Found to fetch entity
91,high-tech architecture,is found in movements table
91,6968,is added in human_movement table
91,6968,is found in human_movement table
1965,Sam Francis,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,1965,is added in human_movement table
87,1965,is found in human_movement table
2544,Raoul Hausmann,✅ Found to fetch entity
22,Dada,is found in movements table
22,2544,is added in human_movement table
22,2544,is found in human_movement table
2623,Eva Hesse,✅ Found to fetch entity
142,postminimalism,is found in movements table
142,2623,is added in human_movement table
142,2623,is found in human_movement table
3670,August Macke,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,3670,is added in human_movement table
7,3670,is found in human_movement table
4172,Gabriele Münter,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,4172,is added in human_movement table
7,4172,is found in human_movement table
12605,Thomas Merton,✅ Found to fetch entity
35575,Michel Gondry,✅ Found to fetch entity
40462,John Cale,✅ Found to fetch entity
